DateTime,Open,High,Low,Close
20050523 07:00:00,417.04,418.11,415.61,416.99
20050524 07:00:00,416.49,419.13,415.14,417.01
20050525 07:00:00,417.74,419.14,415.98,418.55
20050526 07:00:00,418.64,419.64,416.28,417.09
20050527 07:00:00,417.18,419.96,416.35,419.70
20050530 07:00:00,419.33,419.96,416.66,417.54
20050531 07:00:00,417.24,418.59,412.65,416.48
20050601 07:00:00,416.63,417.57,413.40,414.49
20050602 07:00:00,414.62,423.15,413.96,420.91
20050603 07:00:00,421.03,424.25,420.44,421.54
20050606 07:00:00,421.43,427.00,421.05,425.39
20050607 07:00:00,424.93,427.19,423.07,423.80
20050608 07:00:00,424.31,426.20,421.73,422.39
20050609 07:00:00,422.67,424.64,420.74,422.58
20050610 07:00:00,422.57,427.25,421.15,425.89
20050613 07:00:00,426.50,430.16,423.05,427.77
20050614 07:00:00,428.08,428.50,425.01,426.22
20050615 07:00:00,425.64,429.44,424.83,428.48
20050616 07:00:00,428.48,436.13,427.13,435.04
20050617 07:00:00,434.88,438.89,433.86,436.61
20050620 07:00:00,436.90,440.82,436.08,437.04
20050621 07:00:00,436.84,438.62,432.89,437.74
20050622 07:00:00,437.71,438.90,435.17,437.10
20050623 07:00:00,437.51,441.98,434.85,440.83
20050624 07:00:00,440.45,443.37,437.68,439.16
20050627 07:00:00,438.84,440.10,437.36,439.51
20050628 07:00:00,439.49,439.69,434.12,434.90
20050629 07:00:00,435.28,437.78,432.87,436.24
20050630 07:00:00,436.63,438.41,433.74,434.23
20050701 07:00:00,434.60,436.13,425.76,426.66
20050704 07:00:00,427.08,428.56,425.25,426.82
20050705 07:00:00,426.46,427.12,420.60,422.66
20050706 07:00:00,423.14,424.36,421.96,423.23
20050707 07:00:00,422.67,428.54,420.73,423.77
20050708 07:00:00,423.98,424.49,420.77,422.60
20050711 07:00:00,422.33,426.11,421.80,425.42
20050712 07:00:00,425.43,427.39,423.84,425.93
20050713 07:00:00,426.04,426.79,422.49,423.02
20050714 07:00:00,423.22,424.23,417.88,419.06
20050715 07:00:00,418.68,421.26,416.99,420.99
20050718 07:00:00,420.89,422.06,419.06,420.35
20050719 07:00:00,419.87,421.69,417.98,419.31
20050720 07:00:00,419.48,422.99,418.76,422.59
20050721 07:00:00,422.29,425.46,421.53,424.93
20050722 07:00:00,424.62,426.53,423.31,424.32
20050725 07:00:00,424.41,425.88,423.12,424.78
20050726 07:00:00,425.18,425.73,421.39,422.47
20050727 07:00:00,422.92,425.43,420.76,424.72
20050728 07:00:00,425.05,428.64,423.25,427.23
20050729 07:00:00,427.46,430.39,425.95,428.90
20050801 07:00:00,428.77,432.30,427.85,431.31
20050802 07:00:00,431.67,432.76,429.99,431.79
20050803 07:00:00,431.86,437.14,429.24,436.09
20050804 07:00:00,436.08,438.96,434.17,436.99
20050805 07:00:00,436.91,438.84,435.86,436.57
20050808 07:00:00,436.84,437.49,433.17,434.21
20050809 07:00:00,434.18,435.44,431.80,433.75
20050810 07:00:00,434.10,437.21,433.36,436.76
20050811 07:00:00,436.75,446.95,435.90,444.77
20050812 07:00:00,445.13,449.37,442.89,445.41
20050815 07:00:00,445.39,446.01,440.25,441.71
20050816 07:00:00,441.88,446.38,439.31,445.41
20050817 07:00:00,445.36,445.90,437.20,439.34
20050818 07:00:00,439.54,442.21,436.76,438.53
20050819 07:00:00,438.85,440.37,435.03,435.27
20050822 07:00:00,435.51,440.18,434.76,437.36
20050823 07:00:00,437.60,440.20,436.57,438.41
20050824 07:00:00,438.72,440.55,434.94,437.28
20050825 07:00:00,436.81,439.57,436.17,438.13
20050826 07:00:00,437.88,439.94,435.98,437.18
20050829 07:00:00,437.93,440.26,435.47,436.11
20050830 07:00:00,435.90,436.79,428.37,430.93
20050831 07:00:00,430.69,435.15,430.14,434.43
20050901 07:00:00,434.18,444.38,433.65,442.52
20050902 07:00:00,442.07,446.94,440.46,442.55
20050905 07:00:00,442.58,446.35,442.10,444.82
20050906 07:00:00,444.45,445.86,441.62,444.19
20050907 07:00:00,444.22,445.86,442.09,444.34
20050908 07:00:00,444.32,449.52,442.83,446.21
20050909 07:00:00,446.31,449.32,445.06,448.52
20050912 07:00:00,448.55,451.33,446.49,448.79
20050913 07:00:00,448.54,449.36,443.81,445.65
20050914 07:00:00,445.85,450.58,444.98,450.23
20050915 07:00:00,450.06,455.55,447.57,454.99
20050916 07:00:00,454.71,459.94,453.18,459.33
20050919 07:00:00,459.20,468.15,457.32,463.98
20050920 07:00:00,463.98,470.60,461.92,463.05
20050921 07:00:00,462.94,471.99,462.58,471.49
20050922 07:00:00,471.58,475.07,462.66,465.00
20050923 07:00:00,465.08,466.40,460.02,462.99
20050926 07:00:00,463.62,467.16,458.03,465.64
20050927 07:00:00,465.92,466.34,457.45,462.48
20050928 07:00:00,462.42,469.95,460.32,468.27
20050929 07:00:00,467.98,473.27,467.33,471.82
20050930 07:00:00,472.16,474.14,466.98,468.35
20051003 07:00:00,469.55,469.84,463.05,465.48
20051004 07:00:00,465.61,469.31,463.53,465.32
20051005 07:00:00,465.45,466.61,462.26,463.92
20051006 07:00:00,463.72,473.45,463.43,472.45
20051007 07:00:00,472.88,475.71,469.10,474.79
20051010 07:00:00,475.30,478.54,471.53,474.88
20051011 07:00:00,474.60,478.11,473.43,474.67
20051012 07:00:00,474.45,480.09,469.38,469.67
20051013 07:00:00,470.39,473.79,466.79,470.51
20051014 07:00:00,470.64,471.78,464.79,468.81
20051017 07:00:00,468.87,475.06,467.73,473.04
20051018 07:00:00,473.31,474.27,469.80,471.62
20051019 07:00:00,471.17,471.76,461.10,463.75
20051020 07:00:00,463.93,464.76,458.86,460.41
20051021 07:00:00,460.30,467.05,459.78,466.33
20051024 07:00:00,466.29,468.40,462.05,464.79
20051025 07:00:00,464.18,473.35,463.24,471.81
20051026 07:00:00,471.70,473.78,469.49,470.27
20051027 07:00:00,470.39,475.37,469.05,472.74
20051028 07:00:00,472.53,474.31,468.50,472.50
20051031 07:00:00,472.83,472.93,463.93,465.05
20051101 07:00:00,465.21,466.39,457.44,458.40
20051102 07:00:00,458.19,463.54,457.97,462.64
20051103 07:00:00,462.45,465.04,457.92,460.54
20051104 07:00:00,460.13,464.21,454.35,456.39
20051107 07:00:00,456.07,459.32,455.19,458.79
20051108 07:00:00,458.81,461.89,455.46,460.25
20051109 07:00:00,459.92,467.48,459.05,466.17
20051110 07:00:00,466.03,469.70,464.36,465.94
20051111 07:00:00,465.61,469.04,463.91,468.23
20051114 07:00:00,468.89,470.52,465.88,466.94
20051115 07:00:00,466.64,469.56,465.25,467.75
20051116 07:00:00,467.67,478.93,467.35,478.71
20051117 07:00:00,478.70,486.58,476.82,485.06
20051118 07:00:00,484.87,488.52,483.15,484.88
20051121 07:00:00,485.07,491.24,483.40,490.69
20051122 07:00:00,491.03,495.06,488.85,493.67
20051123 07:00:00,493.56,494.12,486.68,491.75
20051124 07:00:00,491.49,494.16,490.75,493.06
20051125 07:00:00,492.47,496.62,492.06,494.51
20051128 07:00:00,494.69,498.74,492.38,497.79
20051129 07:00:00,498.06,502.16,493.56,498.15
20051130 07:00:00,498.49,499.16,491.14,491.83
20051201 07:00:00,492.06,503.94,489.40,503.15
20051202 07:00:00,503.60,506.41,499.34,504.17
20051205 07:00:00,504.28,509.41,502.84,508.38
20051206 07:00:00,508.64,510.89,503.21,510.79
20051207 07:00:00,510.21,516.23,507.87,513.88
20051208 07:00:00,514.06,520.79,511.91,520.38
20051209 07:00:00,520.27,530.50,518.57,525.38
20051212 07:00:00,524.92,540.50,524.16,526.89
20051213 07:00:00,527.41,528.80,516.99,517.77
20051214 07:00:00,517.89,518.22,503.88,505.28
20051215 07:00:00,505.57,508.94,498.82,502.39
20051216 07:00:00,502.11,506.92,492.26,502.32
20051219 07:00:00,501.99,508.80,500.01,503.17
20051220 07:00:00,503.24,508.13,490.82,492.17
20051221 07:00:00,491.57,494.87,488.65,494.77
20051222 07:00:00,494.59,504.18,492.55,503.38
20051223 07:00:00,503.57,505.74,498.95,501.87
20051226 07:00:00,502.88,503.28,501.42,502.06
20051227 07:00:00,502.39,507.96,501.64,507.21
20051228 07:00:00,506.98,517.70,506.14,515.80
20051229 07:00:00,516.04,517.54,509.70,515.86
20051230 07:00:00,515.87,517.62,511.77,515.43
20060102 07:00:00,515.96,516.09,514.95,515.90
20060103 07:00:00,515.49,534.39,515.13,533.89
20060104 07:00:00,533.82,535.30,525.01,533.75
20060105 07:00:00,533.52,534.66,523.32,524.13
20060106 07:00:00,524.01,539.83,523.16,538.77
20060109 07:00:00,538.26,551.13,534.73,548.46
20060110 07:00:00,548.08,548.91,538.66,542.64
20060111 07:00:00,542.08,549.25,538.82,546.40
20060112 07:00:00,546.68,549.33,541.32,546.63
20060113 07:00:00,546.32,557.36,544.57,555.06
20060116 07:00:00,555.09,561.98,554.55,561.57
20060117 07:00:00,561.69,563.93,551.11,554.21
20060118 07:00:00,553.95,557.01,541.35,541.58
20060119 07:00:00,542.12,558.81,538.94,556.77
20060120 07:00:00,556.84,567.50,551.73,551.93
20060123 07:00:00,552.06,560.31,548.34,558.39
20060124 07:00:00,558.84,559.20,552.28,557.80
20060125 07:00:00,557.63,566.21,555.89,562.92
20060126 07:00:00,562.34,563.46,553.77,559.64
20060127 07:00:00,559.35,564.10,554.59,557.70
20060130 07:00:00,558.69,569.16,557.12,567.49
20060131 07:00:00,567.53,572.27,564.94,568.12
20060201 07:00:00,568.18,571.45,562.49,568.70
20060202 07:00:00,568.35,574.67,566.93,571.45
20060203 07:00:00,571.24,573.47,564.56,566.75
20060206 07:00:00,566.67,573.50,565.92,569.20
20060207 07:00:00,569.38,570.78,545.43,547.63
20060208 07:00:00,547.93,552.52,544.02,550.41
20060209 07:00:00,550.37,566.52,548.49,563.67
20060210 07:00:00,563.91,568.29,546.22,550.24
20060213 07:00:00,550.02,551.36,537.44,539.53
20060214 07:00:00,539.77,547.47,533.90,546.60
20060215 07:00:00,546.34,547.59,534.91,539.08
20060216 07:00:00,539.39,547.73,534.70,546.99
20060217 07:00:00,547.10,554.03,543.13,551.50
20060220 07:00:00,551.61,556.53,550.74,554.86
20060221 07:00:00,554.85,556.08,550.30,553.64
20060222 07:00:00,553.22,555.49,546.51,554.97
20060223 07:00:00,554.60,555.70,547.17,548.04
20060224 07:00:00,547.97,559.19,546.34,557.85
20060227 07:00:00,556.42,558.65,551.50,552.99
20060228 07:00:00,552.92,562.22,551.99,560.75
20060301 07:00:00,560.60,566.45,558.78,562.03
20060302 07:00:00,561.86,570.03,560.76,568.29
20060303 07:00:00,568.29,570.53,563.55,564.51
20060306 07:00:00,564.30,568.00,551.48,554.81
20060307 07:00:00,554.87,558.13,547.66,551.99
20060308 07:00:00,552.27,553.71,537.61,542.37
20060309 07:00:00,542.48,550.25,538.80,545.07
20060310 07:00:00,545.43,546.72,533.51,540.32
20060313 07:00:00,539.97,546.72,539.57,544.99
20060314 07:00:00,545.14,552.08,541.69,550.12
20060315 07:00:00,550.19,556.90,549.33,552.24
20060316 07:00:00,552.31,556.46,546.73,554.51
20060317 07:00:00,554.43,557.51,551.21,553.20
20060320 07:00:00,552.99,556.05,549.34,553.89
20060321 07:00:00,554.22,555.00,546.02,551.50
20060322 07:00:00,551.06,553.17,546.28,550.08
20060323 07:00:00,550.16,551.06,544.19,549.20
20060324 07:00:00,549.01,560.78,547.85,559.36
20060327 07:00:00,559.49,568.11,557.46,566.58
20060328 07:00:00,566.46,569.23,561.53,562.95
20060329 07:00:00,562.98,574.03,559.52,573.15
20060330 07:00:00,572.73,589.34,570.33,587.59
20060331 07:00:00,587.29,588.74,578.14,582.95
20060403 07:00:00,582.69,591.23,581.13,587.02
20060404 07:00:00,586.87,590.13,583.70,585.94
20060405 07:00:00,585.87,589.53,581.31,587.51
20060406 07:00:00,587.37,596.73,586.43,594.42
20060407 07:00:00,594.43,597.75,584.54,587.59
20060410 07:00:00,587.79,599.32,587.16,598.92
20060411 07:00:00,598.90,603.80,592.10,592.49
20060412 07:00:00,592.85,599.88,592.00,597.50
20060413 07:00:00,597.82,598.27,590.24,595.90
20060414 07:00:00,595.60,599.25,595.24,598.38
20060417 07:00:00,599.25,615.57,596.12,612.63
20060418 07:00:00,612.35,621.86,611.77,620.35
20060419 07:00:00,619.91,642.20,619.77,639.34
20060420 07:00:00,639.46,645.46,607.73,611.43
20060421 07:00:00,611.65,634.86,609.34,634.33
20060424 07:00:00,634.18,639.01,618.19,620.14
20060425 07:00:00,620.66,634.61,617.12,629.01
20060426 07:00:00,628.75,640.80,627.77,637.89
20060427 07:00:00,637.86,643.21,626.07,633.04
20060428 07:00:00,632.58,655.36,632.40,653.56
20060501 07:00:00,653.87,661.16,649.96,654.10
20060502 07:00:00,653.92,668.86,652.02,667.84
20060503 07:00:00,667.94,677.00,660.07,665.83
20060504 07:00:00,666.30,680.10,659.73,676.81
20060505 07:00:00,676.40,684.23,673.80,682.39
20060508 07:00:00,682.18,685.55,670.45,677.75
20060509 07:00:00,677.97,700.34,676.49,699.98
20060510 07:00:00,700.28,707.97,692.74,707.01
20060511 07:00:00,706.65,726.10,703.25,713.40
20060512 07:00:00,713.20,730.05,706.86,714.04
20060515 07:00:00,713.84,719.64,675.38,676.39
20060516 07:00:00,676.56,692.62,673.57,689.63
20060517 07:00:00,689.53,716.20,684.21,685.91
20060518 07:00:00,686.06,694.36,677.22,681.54
20060519 07:00:00,681.28,688.09,650.67,657.10
20060522 07:00:00,656.65,661.42,636.06,654.89
20060523 07:00:00,655.38,674.45,650.25,665.61
20060524 07:00:00,665.91,670.33,634.60,639.65
20060525 07:00:00,639.53,650.41,638.00,649.95
20060526 07:00:00,649.64,655.23,640.34,652.40
20060529 07:00:00,651.91,652.86,646.07,648.65
20060530 07:00:00,649.09,664.43,647.09,651.69
20060531 07:00:00,651.75,659.09,638.40,644.06
20060601 07:00:00,644.20,645.24,620.02,628.88
20060602 07:00:00,628.44,638.76,617.84,636.98
20060605 07:00:00,636.82,645.32,634.11,636.57
20060606 07:00:00,636.25,638.72,624.77,629.71
20060607 07:00:00,629.72,630.73,615.58,625.58
20060608 07:00:00,625.55,626.95,607.40,612.06
20060609 07:00:00,612.08,616.99,600.12,606.73
20060612 07:00:00,606.44,611.42,602.78,603.27
20060613 07:00:00,603.52,604.62,560.56,561.39
20060614 07:00:00,561.51,570.66,542.18,558.63
20060615 07:00:00,558.56,578.08,553.15,575.60
20060616 07:00:00,575.22,584.78,566.07,580.22
20060619 07:00:00,579.76,580.38,563.07,564.88
20060620 07:00:00,564.37,577.15,559.78,574.74
20060621 07:00:00,575.08,590.24,569.77,586.72
20060622 07:00:00,586.17,594.73,578.50,579.83
20060623 07:00:00,579.64,585.73,570.97,582.48
20060626 07:00:00,583.02,586.69,576.62,584.40
20060627 07:00:00,584.75,595.31,578.04,578.45
20060628 07:00:00,577.88,586.02,576.72,579.44
20060629 07:00:00,578.93,600.06,577.62,598.87
20060630 07:00:00,598.76,616.07,596.37,614.87
20060703 07:00:00,613.43,626.38,612.83,623.40
20060704 07:00:00,623.44,623.75,615.68,620.86
20060705 07:00:00,621.20,629.91,617.55,627.59
20060706 07:00:00,627.58,634.73,621.12,632.26
20060707 07:00:00,631.95,637.00,626.91,628.60
20060710 07:00:00,628.02,631.86,619.36,623.03
20060711 07:00:00,623.31,643.17,620.43,640.35
20060712 07:00:00,640.82,654.92,638.58,650.39
20060713 07:00:00,650.31,659.89,643.42,658.92
20060714 07:00:00,659.04,667.35,658.25,663.20
20060717 07:00:00,663.42,675.82,639.91,642.38
20060718 07:00:00,642.43,654.04,626.83,631.50
20060719 07:00:00,631.64,645.96,617.45,642.05
20060720 07:00:00,642.03,644.81,626.63,627.87
20060721 07:00:00,627.93,636.90,615.26,619.91
20060724 07:00:00,619.70,620.30,601.46,614.27
20060725 07:00:00,614.53,623.58,609.10,617.87
20060726 07:00:00,618.04,626.55,612.58,623.41
20060727 07:00:00,623.43,640.54,621.27,632.14
20060728 07:00:00,632.31,637.81,625.72,633.79
20060731 07:00:00,633.39,639.05,628.17,635.84
20060801 07:00:00,635.58,648.08,630.02,646.45
20060802 07:00:00,646.26,655.95,644.77,649.98
20060803 07:00:00,649.98,652.61,638.24,644.14
20060804 07:00:00,643.88,653.72,642.60,645.38
20060807 07:00:00,645.25,651.70,643.13,647.12
20060808 07:00:00,647.15,648.65,640.12,641.74
20060809 07:00:00,641.62,654.59,634.49,649.09
20060810 07:00:00,649.22,653.88,632.87,635.10
20060811 07:00:00,635.09,644.92,625.79,631.40
20060814 07:00:00,630.43,632.97,622.85,625.76
20060815 07:00:00,625.60,628.00,620.17,624.05
20060816 07:00:00,623.70,632.45,622.79,627.87
20060817 07:00:00,628.32,631.24,612.29,612.94
20060818 07:00:00,613.19,618.72,606.60,614.20
20060821 07:00:00,614.36,628.24,612.88,627.24
20060822 07:00:00,627.27,628.64,619.75,624.03
20060823 07:00:00,624.08,629.97,620.37,621.33
20060824 07:00:00,621.17,626.24,617.95,620.04
20060825 07:00:00,620.53,624.60,616.97,621.45
20060828 07:00:00,622.26,623.53,611.96,613.65
20060829 07:00:00,613.24,617.36,606.49,613.97
20060830 07:00:00,614.04,620.61,611.79,617.73
20060831 07:00:00,617.72,627.09,617.20,626.07
20060901 07:00:00,626.05,627.38,618.94,624.52
20060904 07:00:00,625.15,627.51,623.38,625.20
20060905 07:00:00,625.18,640.30,624.82,637.17
20060906 07:00:00,637.06,640.03,631.05,632.90
20060907 07:00:00,633.05,635.78,613.26,615.77
20060908 07:00:00,615.96,619.00,605.67,609.82
20060911 07:00:00,609.76,610.22,582.15,588.18
20060912 07:00:00,587.96,599.50,583.54,586.12
20060913 07:00:00,585.55,593.07,578.22,588.66
20060914 07:00:00,588.41,594.81,573.58,573.84
20060915 07:00:00,574.17,581.67,569.90,578.59
20060918 07:00:00,578.40,587.79,577.47,585.90
20060919 07:00:00,586.29,588.57,571.51,572.48
20060920 07:00:00,571.98,585.96,571.10,575.76
20060921 07:00:00,576.09,584.97,573.27,583.64
20060922 07:00:00,583.54,592.12,582.81,588.86
20060925 07:00:00,588.95,591.51,581.51,590.08
20060926 07:00:00,590.12,593.36,585.41,591.36
20060927 07:00:00,590.74,602.99,588.68,602.42
20060928 07:00:00,602.18,606.71,599.52,600.63
20060929 07:00:00,600.25,603.66,593.56,597.17
20061002 07:00:00,597.34,603.62,593.70,595.38
20061003 07:00:00,595.00,597.70,572.89,573.35
20061004 07:00:00,573.38,580.50,558.95,566.20
20061005 07:00:00,566.13,574.00,561.43,572.85
20061006 07:00:00,573.22,573.72,559.60,572.80
20061009 07:00:00,572.84,580.57,570.68,576.33
20061010 07:00:00,576.12,580.81,568.20,570.40
20061011 07:00:00,570.78,578.80,569.40,572.07
20061012 07:00:00,572.11,579.04,570.07,577.60
20061013 07:00:00,577.34,590.02,576.13,589.20
20061016 07:00:00,589.06,596.08,588.67,595.40
20061017 07:00:00,595.42,597.33,584.84,589.63
20061018 07:00:00,589.21,594.94,586.30,588.21
20061019 07:00:00,588.69,600.13,585.55,598.71
20061020 07:00:00,598.63,602.07,590.20,590.63
20061023 07:00:00,590.83,592.56,578.64,581.20
20061024 07:00:00,581.33,586.26,572.36,585.29
20061025 07:00:00,585.76,591.67,578.88,590.15
20061026 07:00:00,590.14,598.17,589.03,596.28
20061027 07:00:00,596.36,599.79,591.00,598.62
20061030 07:00:00,599.07,610.09,597.46,602.88
20061031 07:00:00,603.06,607.44,597.54,605.50
20061101 07:00:00,606.03,619.19,604.66,616.60
20061102 07:00:00,616.17,625.68,613.15,623.50
20061103 07:00:00,624.05,628.82,616.99,626.72
20061106 07:00:00,626.25,629.31,621.53,621.74
20061107 07:00:00,622.27,628.74,620.99,624.31
20061108 07:00:00,624.22,626.63,612.26,614.66
20061109 07:00:00,614.79,635.37,614.17,632.61
20061110 07:00:00,632.69,636.26,624.66,627.25
20061113 07:00:00,627.57,632.32,619.92,625.03
20061114 07:00:00,624.73,628.94,618.49,620.02
20061115 07:00:00,620.20,624.51,614.54,622.00
20061116 07:00:00,621.98,627.95,616.82,617.57
20061117 07:00:00,617.82,622.04,613.98,621.09
20061120 07:00:00,621.53,626.51,619.77,622.12
20061121 07:00:00,622.12,628.67,620.97,626.74
20061122 07:00:00,626.74,634.46,625.01,629.31
20061123 07:00:00,629.21,631.24,627.70,630.41
20061124 07:00:00,629.97,639.72,629.45,636.41
20061127 07:00:00,636.33,641.40,635.98,639.48
20061128 07:00:00,639.32,641.41,632.18,639.39
20061129 07:00:00,639.48,640.25,634.03,635.57
20061130 07:00:00,635.76,648.60,635.22,645.81
20061201 07:00:00,646.02,649.63,642.92,644.86
20061204 07:00:00,644.63,647.77,639.84,645.23
20061205 07:00:00,645.49,648.38,638.20,642.31
20061206 07:00:00,642.05,642.54,628.07,630.00
20061207 07:00:00,630.16,633.76,624.00,632.87
20061208 07:00:00,632.69,637.64,622.38,623.97
20061211 07:00:00,624.56,630.30,622.12,629.22
20061212 07:00:00,629.26,630.74,625.65,629.56
20061213 07:00:00,629.37,630.05,622.61,627.53
20061214 07:00:00,627.49,629.04,624.14,625.17
20061215 07:00:00,625.02,628.76,613.66,614.46
20061218 07:00:00,614.90,617.95,611.11,615.37
20061219 07:00:00,615.75,622.78,613.89,622.39
20061220 07:00:00,622.28,624.45,618.27,619.33
20061221 07:00:00,619.46,622.18,616.84,617.65
20061222 07:00:00,617.70,621.29,617.25,620.43
20061225 07:00:00,619.94,621.04,619.18,620.62
20061226 07:00:00,620.49,629.29,620.03,623.49
20061227 07:00:00,623.60,629.22,622.64,626.16
20061228 07:00:00,625.88,635.56,625.61,633.98
20061229 07:00:00,634.00,636.36,631.07,635.70
20070101 07:00:00,635.76,636.23,635.01,635.88
20070102 07:00:00,635.78,640.80,635.17,639.59
20070103 07:00:00,639.40,644.66,624.63,627.11
20070104 07:00:00,626.95,630.35,619.60,620.66
20070105 07:00:00,620.94,625.77,601.59,606.84
20070108 07:00:00,606.71,610.13,602.94,609.49
20070109 07:00:00,609.85,615.66,605.28,613.14
20070110 07:00:00,612.70,613.88,605.15,610.37
20070111 07:00:00,610.27,615.78,607.98,610.98
20070112 07:00:00,610.64,627.32,608.68,626.23
20070115 07:00:00,625.72,627.77,623.68,625.94
20070116 07:00:00,625.82,627.95,621.98,624.06
20070117 07:00:00,624.03,633.71,619.36,631.16
20070118 07:00:00,631.26,636.48,625.67,626.47
20070119 07:00:00,626.76,636.08,625.70,634.77
20070122 07:00:00,634.57,639.34,631.07,632.43
20070123 07:00:00,632.71,647.62,631.71,646.29
20070124 07:00:00,645.54,648.58,638.01,648.16
20070125 07:00:00,648.15,654.44,644.38,645.25
20070126 07:00:00,645.09,647.83,639.94,645.38
20070129 07:00:00,645.26,647.71,640.03,643.22
20070130 07:00:00,642.87,647.33,639.98,646.64
20070131 07:00:00,646.85,654.65,641.28,652.32
20070201 07:00:00,652.17,661.11,650.82,656.45
